1	35
1004300	1
1006576	1
1008152	1
101571	1
1016	2
1021	1
102109	1
102234	1
102897	1
1046	3
1047005	2
1051	1
1051890	1
1052	2
105850	1
1069815	1
1075398	1
1075417	1
1076179	6
1077265	1
1093978	1
1095009	2
1112738	1
1117	6
112	2
1124597	1
1125	1
114378	1
1144618	1
1154860	1
115531	1
1156395	1
1156500	1
1160	2
1160283	3
1160285	1
1162668	1
117	1
117743	2
1184398	1
118510	1
1185843	1
1189621	2
1224	25
1227487	1
1227556	1
1234023	2
1236	8
1239	15
1262770	2
1280	4
128827	1
1293497	1
1294296	1
1295370	1
1295609	2
1298598	1
1298851	1
1298915	1
1301	1
13076	2
1310416	1
1313	1
131567	20
1333713	1
1352348	1
135613	1
136	4
1365365	1
1365924	1
1385	2
1385624	1
1392389	1
1403365	1
1411316	2
1411620	1
142182	4
1424081	1
143067	1
1434110	1
1435466	2
1437183	1
1450148	1
1454753	1
146919	1
1481888	1
1495039	1
1497346	2
1502	2
1506	2
1513793	1
1526	1
153026	1
1562887	1
1592317	1
159273	2
1597	1
1598	1
160798	1
1617416	1
1617422	1
162289	1
1628268	1
1629708	1
1639	2
1640516	1
1640674	1
1655434	1
165716	1
166	4
1660156	1
1660160	1
1670455	1
1670831	1
167972	1
168697	2
1698259	1
1700837	1
1703357	1
1703388	1
1703391	1
1703397	1
1703404	1
1703405	1
1703762	1
1703763	1
1703771	1
1703781	1
1704237	2
1710538	1
1714257	1
171536	1
171549	2
171550	1
1716	1
1735325	1
174713	1
1748249	1
1760	7
1765737	1
1768114	1
1769717	2
1773489	1
1778601	1
1779134	1
1783234	7
1783257	4
1783270	10
1783272	16
1783273	2
1783275	13
1783276	1
1783498	1
179	2
1794811	2
1797269	1
1797313	1
1797365	1
1797381	1
1797477	1
1797832	1
1797881	1
1797896	1
1797919	6
1798420	1
1798913	1
1801712	1
1801815	1
1802340	1
1802784	1
1802785	1
1803475	1
1803512	1
1805024	1
1805219	1
1805282	1
1813606	1
1817864	1
1817868	2
1817870	1
183924	9
183963	6
183967	1
183968	2
1839754	2
183980	1
183988	1
1841599	1
1849	1
1849032	1
1849166	1
1852806	1
1852823	1
1852824	1
1852886	2
1852903	1
1853229	1
1853230	1
1853232	1
1855361	1
1856322	1
1859128	1
186479	1
1866925	1
186801	3
186802	5
186803	2
186826	4
1869185	1
1869212	15
1869227	34
1871037	5
1871047	1
187137	1
187145	2
1872107	1
1872399	1
1872440	1
1873	1
1873463	1
1874629	1
1879010	8
1882831	1
1883427	7
188708	1
1889813	1
1891241	3
1895705	1
1895763	1
1895926	1
1895928	1
1897007	2
189774	4
1898104	50
1898111	3
1898112	4
1898206	1
1898207	3
1898978	2
1904441	1
1904961	2
1906665	1
1906666	8
1907194	1
1909295	2
1911556	1
1912771	1
1913989	36
191412	4
1914233	1
1914338	1
1915410	2
1919085	1
1919086	1
1919098	1
1919103	1
1919112	1
1919113	1
1919189	1
1919232	1
1920175	1
1920419	1
1920505	1
1923	1
1930	1
1930617	3
1932692	1
1932697	1
1934250	1
1934251	1
1935183	1
1936988	4
1937972	1
1940283	2
1940285	1
1940288	2
1940289	2
1945595	1
1946651	1
194924	7
1954253	1
1956173	1
1956174	1
1961369	3
1962856	1
1963255	1
1963835	1
1964215	1
1970082	3
1970190	1
1970514	1
1970529	1
1970579	1
1970784	1
1971724	1
1971726	1
1972642	1
1973888	1
1974748	1
1974749	1
1975520	1
1977087	14
1978152	1
1978231	54
1978525	2
1980646	1
1982333	1
1983103	1
1983111	1
1986146	1
1986672	1
1986761	1
2	245
2004	1
200414	1
2005730	1
200643	1
200644	14
200667	1
2006848	2
2006849	2
200783	1
200795	36
2008672	1
200918	2
200940	2
201174	37
2012485	1
2012522	1
2012528	1
2012533	1
2013075	2
2013104	1
2013673	1
2013674	1
2013685	1
2013690	1
2013722	1
2013854	1
2014308	1
2015558	1
2017437	2
2021391	23
2024844	2
2024893	1
2024894	5
2024896	1
2024965	1
2026714	27
2026724	48
2026725	4
2026728	3
2026729	1
2026733	2
2026734	12
2026735	44
2026736	1
2026739	7
2026740	2
2026742	14
2026745	1
2026749	4
2026757	3
2026759	1
2026763	15
2026769	5
2026770	1
2026778	4
2026779	16
2026780	37
2026781	13
2026790	2
2026791	1
2026792	2
2026795	1
2026798	1
2026799	9
2026800	2
2026801	2
2026803	2
2026807	2
2026887	17
2026888	2
2030800	11
2030807	1
2030808	2
2030809	6
2030828	1
2030927	22
2033014	12
203494	3
2035411	1
2035412	1
2035418	1
2035427	1
2035437	1
2035771	1
2035772	13
203682	12
203683	1
2039234	1
2041840	1
2043165	1
204432	1
204441	2
2044587	1
2044591	3
2044594	1
2044936	13
2044939	1
2044940	7
2044941	2
2044944	3
2047937	1
2049043	1
2049044	4
2049048	1
2049428	2
2049431	3
2049433	8
2049916	1
2052142	2
2052143	12
2052146	2
2052148	1
2052149	3
2052151	2
2052164	3
2052166	1
2052174	1
2052180	1
2052181	1
2052186	2
2052315	2
2053303	4
2053306	7
2053307	1
2053489	11
2053491	2
2053498	1
2053509	2
2053517	5
2053527	9
2053538	1
2053541	2
2053546	1
2053554	1
2053560	2
2053569	2
2053570	8
2053586	1
2053591	7
2053607	4
2053640	1
2054315	2
